request_id,success,status_code,error,latency_ms,first_frame_latency_ms,response_bytes,start_time,end_time,relative_end_second,body_template_index,body_template_label,debug_info
192,True,200,,508.414400042966,508.414400042966,473,2026-06-25 20:40:31.977,2026-06-25 20:40:32.485,12,10,Body #10,
191,True,200,,547.4056999664754,547.4056999664754,469,2026-06-25 20:40:31.945,2026-06-25 20:40:32.492,12,7,Body #7,
193,True,200,,526.8101000692695,526.8101000692695,473,2026-06-25 20:40:31.978,2026-06-25 20:40:32.505,12,2,Body #2,
195,True,200,,517.4873999785632,517.4873999785632,473,2026-06-25 20:40:32.013,2026-06-25 20:40:32.531,12,5,Body #5,
196,True,200,,464.4798000808805,464.4798000808805,473,2026-06-25 20:40:32.073,2026-06-25 20:40:32.537,12,8,Body #8,
197,True,200,,488.92580019310117,488.92580019310117,473,2026-06-25 20:40:32.113,2026-06-25 20:40:32.601,12,10,Body #10,
198,True,200,,535.9782001469284,535.9782001469284,469,2026-06-25 20:40:32.125,2026-06-25 20:40:32.662,12,7,Body #7,
199,True,200,,547.2047000657767,547.2047000657767,473,2026-06-25 20:40:32.127,2026-06-25 20:40:32.674,12,6,Body #6,
200,True,200,,478.50690013729036,478.50690013729036,473,2026-06-25 20:40:32.216,2026-06-25 20:40:32.695,12,9,Body #9,
202,True,200,,438.38350009173155,438.38350009173155,473,2026-06-25 20:40:32.487,2026-06-25 20:40:32.925,12,4,Body #4,
201,True,200,,444.057899992913,444.057899992913,473,2026-06-25 20:40:32.485,2026-06-25 20:40:32.929,12,6,Body #6,
205,True,200,,421.885599847883,421.885599847883,473,2026-06-25 20:40:32.532,2026-06-25 20:40:32.954,12,5,Body #5,
204,True,200,,461.705100024119,461.705100024119,473,2026-06-25 20:40:32.505,2026-06-25 20:40:32.967,12,10,Body #10,
206,True,200,,443.6226999387145,443.6226999387145,473,2026-06-25 20:40:32.538,2026-06-25 20:40:32.982,12,2,Body #2,
203,True,200,,498.0460999067873,498.0460999067873,473,2026-06-25 20:40:32.493,2026-06-25 20:40:32.991,12,8,Body #8,
207,True,200,,555.3837998304516,555.3837998304516,473,2026-06-25 20:40:32.602,2026-06-25 20:40:33.158,12,3,Body #3,
208,True,200,,512.5486999750137,512.5486999750137,473,2026-06-25 20:40:32.662,2026-06-25 20:40:33.175,12,1,Body #1,
210,True,200,,585.5512998532504,585.5512998532504,473,2026-06-25 20:40:32.696,2026-06-25 20:40:33.281,12,6,Body #6,
209,True,200,,606.9003001321107,606.9003001321107,469,2026-06-25 20:40:32.675,2026-06-25 20:40:33.282,12,7,Body #7,
