request_id,success,status_code,error,latency_ms,first_frame_latency_ms,response_bytes,start_time,end_time,relative_end_second,body_template_index,body_template_label,debug_info
21,False,,FirstFrameTimeout: 15.0 seconds,15015.863800188527,0,0,2026-06-25 21:42:49.735,2026-06-25 21:43:04.751,45,1,Body #1,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=542"
22,False,,FirstFrameTimeout: 15.0 seconds,15019.571400014684,0,0,2026-06-25 21:42:50.853,2026-06-25 21:43:05.872,46,2,Body #2,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=344"
23,False,,FirstFrameTimeout: 15.0 seconds,15020.394599996507,0,0,2026-06-25 21:42:51.972,2026-06-25 21:43:06.992,47,3,Body #3,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=310"
24,False,,FirstFrameTimeout: 15.0 seconds,15018.57309998013,0,0,2026-06-25 21:42:53.075,2026-06-25 21:43:08.092,48,4,Body #4,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=353"
25,False,,FirstFrameTimeout: 15.0 seconds,15024.082799907774,0,0,2026-06-25 21:42:54.188,2026-06-25 21:43:09.211,49,5,Body #5,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=420"
26,False,,FirstFrameTimeout: 15.0 seconds,15025.85930004716,0,0,2026-06-25 21:42:55.303,2026-06-25 21:43:10.329,50,6,Body #6,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=390"
27,False,,FirstFrameTimeout: 15.0 seconds,15015.57940011844,0,0,2026-06-25 21:42:56.401,2026-06-25 21:43:11.417,51,7,Body #7,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=354"
28,False,,FirstFrameTimeout: 15.0 seconds,15015.1130000595,0,0,2026-06-25 21:42:57.532,2026-06-25 21:43:12.546,52,8,Body #8,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=298"
29,False,,FirstFrameTimeout: 15.0 seconds,15027.097300160676,0,0,2026-06-25 21:42:58.624,2026-06-25 21:43:13.651,53,9,Body #9,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=303"
30,False,,FirstFrameTimeout: 15.0 seconds,15012.088500196114,0,0,2026-06-25 21:42:59.753,2026-06-25 21:43:14.764,55,10,Body #10,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=294"
